Tank,Treatment,Cassette,Plate.Slide,Temp,Species,Cross,popcross,Family,Cone,MatchID,Crosstype,Timepoint,Survival,IndID,Mum,Dad,RegionCross
1,SS,644,1678,HOT,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,8,Individual Cross,0,1,1.644.1678.8,Switzer2,Davies6,Hybrid
1,SS,644,1923,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,1,Individual Cross,0,1,1.644.1923.1,Jewell8,Palms4,Hybrid
1,SS,644,1923,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,2,Individual Cross,0,1,1.644.1923.2,Jewell8,Palms4,Hybrid
1,SS,644,1923,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,3,Individual Cross,0,1,1.644.1923.3,Jewell8,Palms4,Hybrid
1,SS,644,1923,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,4,Individual Cross,0,1,1.644.1923.4,Jewell8,Palms4,Hybrid
1,SS,644,1923,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,5,Individual Cross,0,1,1.644.1923.5,Jewell8,Palms4,Hybrid
1,SS,645,1401,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,10,Individual Cross,0,1,1.645.1401.10,Davies13,Davies1,Central x Central
1,SS,645,1401,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,11,Individual Cross,0,1,1.645.1401.11,Davies13,Davies1,Central x Central
1,SS,645,1401,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,2,Individual Cross,0,1,1.645.1401.2,Davies13,Davies1,Central x Central
1,SS,645,1401,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,3,Individual Cross,0,1,1.645.1401.3,Davies13,Davies1,Central x Central
1,SS,645,1401,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,4,Individual Cross,0,1,1.645.1401.4,Davies13,Davies1,Central x Central
1,SS,645,1401,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,5,Individual Cross,0,1,1.645.1401.5,Davies13,Davies1,Central x Central
1,SS,645,1401,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,6,Individual Cross,0,1,1.645.1401.6,Davies13,Davies1,Central x Central
1,SS,645,1401,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,7,Individual Cross,0,1,1.645.1401.7,Davies13,Davies1,Central x Central
1,SS,645,1401,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,8,Individual Cross,0,1,1.645.1401.8,Davies13,Davies1,Central x Central
1,SS,645,1401,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,9,Individual Cross,0,1,1.645.1401.9,Davies13,Davies1,Central x Central
1,SS,645,1432,HOT,A.tenuis,Jewell2xJewell8,JewellxJewell,T.F4,C85,1,Individual Cross,0,1,1.645.1432.1,Jewell2,Jewell8,Northern x Northern
1,SS,645,1432,HOT,A.tenuis,Jewell2xJewell8,JewellxJewell,T.F4,C85,2,Individual Cross,0,1,1.645.1432.2,Jewell2,Jewell8,Northern x Northern
1,SS,645,1432,HOT,A.tenuis,Jewell2xJewell8,JewellxJewell,T.F4,C85,3,Individual Cross,0,1,1.645.1432.3,Jewell2,Jewell8,Northern x Northern
1,SS,645,1432,HOT,A.tenuis,Jewell2xJewell8,JewellxJewell,T.F4,C85,4,Individual Cross,0,1,1.645.1432.4,Jewell2,Jewell8,Northern x Northern
1,SS,645,1432,HOT,A.tenuis,Jewell2xJewell8,JewellxJewell,T.F4,C85,5,Individual Cross,0,1,1.645.1432.5,Jewell2,Jewell8,Northern x Northern
1,SS,645,1432,HOT,A.tenuis,Jewell2xJewell8,JewellxJewell,T.F4,C85,6,Individual Cross,0,1,1.645.1432.6,Jewell2,Jewell8,Northern x Northern
1,SS,645,1638,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,1,Individual Cross,0,1,1.645.1638.1,Jewell7,Davies1,Hybrid
1,SS,645,1638,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,2,Individual Cross,0,1,1.645.1638.2,Jewell7,Davies1,Hybrid
1,SS,645,1638,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,3,Individual Cross,0,1,1.645.1638.3,Jewell7,Davies1,Hybrid
1,SS,645,1638,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,4,Individual Cross,0,1,1.645.1638.4,Jewell7,Davies1,Hybrid
1,SS,645,1638,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,5,Individual Cross,0,1,1.645.1638.5,Jewell7,Davies1,Hybrid
1,SS,645,1638,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,6,Individual Cross,0,1,1.645.1638.6,Jewell7,Davies1,Hybrid
1,SS,645,1999,HOT,A.tenuis,Jewell8xPalms5,JewellxPalms,T.F53,C29,1,Individual Cross,0,1,1.645.1999.1,Jewell8,Palms5,Hybrid
1,SS,645,1999,HOT,A.tenuis,Jewell8xPalms5,JewellxPalms,T.F53,C29,2,Individual Cross,0,1,1.645.1999.2,Jewell8,Palms5,Hybrid
1,SS,645,1999,HOT,A.tenuis,Jewell8xPalms5,JewellxPalms,T.F53,C29,3,Individual Cross,0,1,1.645.1999.3,Jewell8,Palms5,Hybrid
1,SS,645,1999,HOT,A.tenuis,Jewell8xPalms5,JewellxPalms,T.F53,C29,4,Individual Cross,0,1,1.645.1999.4,Jewell8,Palms5,Hybrid
1,SS,645,1999,HOT,A.tenuis,Jewell8xPalms5,JewellxPalms,T.F53,C29,5,Individual Cross,0,1,1.645.1999.5,Jewell8,Palms5,Hybrid
1,SS,645,1999,HOT,A.tenuis,Jewell8xPalms5,JewellxPalms,T.F53,C29,6,Individual Cross,0,1,1.645.1999.6,Jewell8,Palms5,Hybrid
1,SS,645,2745,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,1,Individual Cross,0,1,1.645.2745.1,Davies1,Davies8,Central x Central
1,SS,645,2745,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,10,Individual Cross,0,1,1.645.2745.10,Davies1,Davies8,Central x Central
1,SS,645,2745,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,2,Individual Cross,0,1,1.645.2745.2,Davies1,Davies8,Central x Central
1,SS,645,2745,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,3,Individual Cross,0,1,1.645.2745.3,Davies1,Davies8,Central x Central
1,SS,645,2745,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,4,Individual Cross,0,1,1.645.2745.4,Davies1,Davies8,Central x Central
1,SS,645,2745,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,5,Individual Cross,0,1,1.645.2745.5,Davies1,Davies8,Central x Central
1,SS,645,2745,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,6,Individual Cross,0,1,1.645.2745.6,Davies1,Davies8,Central x Central
1,SS,645,2745,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,7,Individual Cross,0,1,1.645.2745.7,Davies1,Davies8,Central x Central
1,SS,645,2745,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,8,Individual Cross,0,1,1.645.2745.8,Davies1,Davies8,Central x Central
1,SS,645,2745,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,9,Individual Cross,0,1,1.645.2745.9,Davies1,Davies8,Central x Central
1,SS,676,1281,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,1,Individual Cross,0,1,1.676.1281.1,Palms2,Davies1,Central x Central
1,SS,676,1281,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,2,Individual Cross,0,1,1.676.1281.2,Palms2,Davies1,Central x Central
1,SS,676,1281,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,3,Individual Cross,0,1,1.676.1281.3,Palms2,Davies1,Central x Central
1,SS,676,1281,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,4,Individual Cross,0,1,1.676.1281.4,Palms2,Davies1,Central x Central
1,SS,676,1281,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,5,Individual Cross,0,1,1.676.1281.5,Palms2,Davies1,Central x Central
1,SS,676,1281,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,6,Individual Cross,0,1,1.676.1281.6,Palms2,Davies1,Central x Central
1,SS,676,1281,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,7,Individual Cross,0,1,1.676.1281.7,Palms2,Davies1,Central x Central
1,SS,676,1409,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,1,Individual Cross,0,1,1.676.1409.1,Switzer7,Davies10,Hybrid
1,SS,676,1409,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,10,Individual Cross,0,1,1.676.1409.10,Switzer7,Davies10,Hybrid
1,SS,676,1409,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,2,Individual Cross,0,1,1.676.1409.2,Switzer7,Davies10,Hybrid
1,SS,676,1409,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,3,Individual Cross,0,1,1.676.1409.3,Switzer7,Davies10,Hybrid
1,SS,676,1409,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,4,Individual Cross,0,1,1.676.1409.4,Switzer7,Davies10,Hybrid
1,SS,676,1409,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,5,Individual Cross,0,1,1.676.1409.5,Switzer7,Davies10,Hybrid
1,SS,676,1409,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,6,Individual Cross,0,1,1.676.1409.6,Switzer7,Davies10,Hybrid
1,SS,676,1409,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,7,Individual Cross,0,1,1.676.1409.7,Switzer7,Davies10,Hybrid
1,SS,676,1409,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,8,Individual Cross,0,1,1.676.1409.8,Switzer7,Davies10,Hybrid
1,SS,676,1409,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,9,Individual Cross,0,1,1.676.1409.9,Switzer7,Davies10,Hybrid
1,SS,676,2333,HOT,A.tenuis,Switzer6BulkxSwitzer6Bulk,SwitzerBulkxSwitzerBulk,Model4rep1,C7,1,Bulk Cross,0,1,1.676.2333.1,Switzer6Bulk,Switzer6Bulk,Northern x Northern
1,SS,676,2333,HOT,A.tenuis,Switzer6BulkxSwitzer6Bulk,SwitzerBulkxSwitzerBulk,Model4rep1,C7,10,Bulk Cross,0,1,1.676.2333.10,Switzer6Bulk,Switzer6Bulk,Northern x Northern
1,SS,676,2333,HOT,A.tenuis,Switzer6BulkxSwitzer6Bulk,SwitzerBulkxSwitzerBulk,Model4rep1,C7,2,Bulk Cross,0,1,1.676.2333.2,Switzer6Bulk,Switzer6Bulk,Northern x Northern
1,SS,676,2333,HOT,A.tenuis,Switzer6BulkxSwitzer6Bulk,SwitzerBulkxSwitzerBulk,Model4rep1,C7,3,Bulk Cross,0,1,1.676.2333.3,Switzer6Bulk,Switzer6Bulk,Northern x Northern
1,SS,676,2333,HOT,A.tenuis,Switzer6BulkxSwitzer6Bulk,SwitzerBulkxSwitzerBulk,Model4rep1,C7,4,Bulk Cross,0,1,1.676.2333.4,Switzer6Bulk,Switzer6Bulk,Northern x Northern
1,SS,676,2333,HOT,A.tenuis,Switzer6BulkxSwitzer6Bulk,SwitzerBulkxSwitzerBulk,Model4rep1,C7,5,Bulk Cross,0,1,1.676.2333.5,Switzer6Bulk,Switzer6Bulk,Northern x Northern
1,SS,676,2333,HOT,A.tenuis,Switzer6BulkxSwitzer6Bulk,SwitzerBulkxSwitzerBulk,Model4rep1,C7,6,Bulk Cross,0,1,1.676.2333.6,Switzer6Bulk,Switzer6Bulk,Northern x Northern
1,SS,676,2333,HOT,A.tenuis,Switzer6BulkxSwitzer6Bulk,SwitzerBulkxSwitzerBulk,Model4rep1,C7,7,Bulk Cross,0,1,1.676.2333.7,Switzer6Bulk,Switzer6Bulk,Northern x Northern
1,SS,676,2333,HOT,A.tenuis,Switzer6BulkxSwitzer6Bulk,SwitzerBulkxSwitzerBulk,Model4rep1,C7,8,Bulk Cross,0,1,1.676.2333.8,Switzer6Bulk,Switzer6Bulk,Northern x Northern
1,SS,676,2333,HOT,A.tenuis,Switzer6BulkxSwitzer6Bulk,SwitzerBulkxSwitzerBulk,Model4rep1,C7,9,Bulk Cross,0,1,1.676.2333.9,Switzer6Bulk,Switzer6Bulk,Northern x Northern
1,SS,676,2939,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,1,Individual Cross,0,1,1.676.2939.1,Parke4,Parke2,Northern x Northern
1,SS,676,2939,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,2,Individual Cross,0,1,1.676.2939.2,Parke4,Parke2,Northern x Northern
1,SS,676,2939,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,3,Individual Cross,0,1,1.676.2939.3,Parke4,Parke2,Northern x Northern
1,SS,676,2939,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,4,Individual Cross,0,1,1.676.2939.4,Parke4,Parke2,Northern x Northern
1,SS,676,2939,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,5,Individual Cross,0,1,1.676.2939.5,Parke4,Parke2,Northern x Northern
1,SS,676,2939,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,6,Individual Cross,0,1,1.676.2939.6,Parke4,Parke2,Northern x Northern
1,SS,676,2985,HOT,A.tenuis,Parke2xParke5,ParkexParke,T.F8,C90,1,Individual Cross,0,1,1.676.2985.1,Parke2,Parke5,Northern x Northern
1,SS,676,2985,HOT,A.tenuis,Parke2xParke5,ParkexParke,T.F8,C90,2,Individual Cross,0,1,1.676.2985.2,Parke2,Parke5,Northern x Northern
1,SS,676,2985,HOT,A.tenuis,Parke2xParke5,ParkexParke,T.F8,C90,3,Individual Cross,0,1,1.676.2985.3,Parke2,Parke5,Northern x Northern
1,SS,676,2985,HOT,A.tenuis,Parke2xParke5,ParkexParke,T.F8,C90,4,Individual Cross,0,1,1.676.2985.4,Parke2,Parke5,Northern x Northern
1,SS,676,2985,HOT,A.tenuis,Parke2xParke5,ParkexParke,T.F8,C90,5,Individual Cross,0,1,1.676.2985.5,Parke2,Parke5,Northern x Northern
1,SS,676,2985,HOT,A.tenuis,Parke2xParke5,ParkexParke,T.F8,C90,6,Individual Cross,0,1,1.676.2985.6,Parke2,Parke5,Northern x Northern
1,SS,676,2985,HOT,A.tenuis,Parke2xParke5,ParkexParke,T.F8,C90,7,Individual Cross,0,1,1.676.2985.7,Parke2,Parke5,Northern x Northern
1,SS,681,1963,HOT,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,1,Individual Cross,0,1,1.681.1963.1,Jewell8,Palms1,Hybrid
1,SS,681,1963,HOT,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,2,Individual Cross,0,1,1.681.1963.2,Jewell8,Palms1,Hybrid
1,SS,681,1963,HOT,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,3,Individual Cross,0,1,1.681.1963.3,Jewell8,Palms1,Hybrid
1,SS,681,1963,HOT,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,4,Individual Cross,0,1,1.681.1963.4,Jewell8,Palms1,Hybrid
1,SS,681,1963,HOT,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,5,Individual Cross,0,1,1.681.1963.5,Jewell8,Palms1,Hybrid
1,SS,681,1963,HOT,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,6,Individual Cross,0,1,1.681.1963.6,Jewell8,Palms1,Hybrid
1,SS,681,1963,HOT,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,7,Individual Cross,0,1,1.681.1963.7,Jewell8,Palms1,Hybrid
1,SS,681,1963,HOT,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,8,Individual Cross,0,1,1.681.1963.8,Jewell8,Palms1,Hybrid
1,SS,681,2754,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,2,Individual Cross,0,1,1.681.2754.2,Parke4,Davies1,Hybrid
1,SS,681,2754,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,3,Individual Cross,0,1,1.681.2754.3,Parke4,Davies1,Hybrid
1,SS,681,2754,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,4,Individual Cross,0,1,1.681.2754.4,Parke4,Davies1,Hybrid
1,SS,681,2754,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,5,Individual Cross,0,1,1.681.2754.5,Parke4,Davies1,Hybrid
1,SS,681,2754,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,7,Individual Cross,0,1,1.681.2754.7,Parke4,Davies1,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,1,Individual Cross,0,1,1.681.2760.1,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,10,Individual Cross,0,1,1.681.2760.10,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,11,Individual Cross,0,1,1.681.2760.11,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,13,Individual Cross,0,1,1.681.2760.13,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,14,Individual Cross,0,1,1.681.2760.14,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,15,Individual Cross,0,1,1.681.2760.15,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,16,Individual Cross,0,1,1.681.2760.16,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,2,Individual Cross,0,1,1.681.2760.2,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,3,Individual Cross,0,1,1.681.2760.3,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,4,Individual Cross,0,1,1.681.2760.4,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,5,Individual Cross,0,1,1.681.2760.5,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,6,Individual Cross,0,1,1.681.2760.6,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,7,Individual Cross,0,1,1.681.2760.7,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,8,Individual Cross,0,1,1.681.2760.8,Parke5,Davies10,Hybrid
1,SS,681,2760,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,9,Individual Cross,0,1,1.681.2760.9,Parke5,Davies10,Hybrid
1,SS,681,2817,HOT,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,1,Bulk Cross,0,1,1.681.2817.1,Switzer6Bulk,Davies6Bulk,Hybrid
1,SS,681,2817,HOT,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,10,Bulk Cross,0,1,1.681.2817.10,Switzer6Bulk,Davies6Bulk,Hybrid
1,SS,681,2817,HOT,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,11,Bulk Cross,0,1,1.681.2817.11,Switzer6Bulk,Davies6Bulk,Hybrid
1,SS,681,2817,HOT,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,2,Bulk Cross,0,1,1.681.2817.2,Switzer6Bulk,Davies6Bulk,Hybrid
1,SS,681,2817,HOT,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,3,Bulk Cross,0,1,1.681.2817.3,Switzer6Bulk,Davies6Bulk,Hybrid
1,SS,681,2817,HOT,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,4,Bulk Cross,0,1,1.681.2817.4,Switzer6Bulk,Davies6Bulk,Hybrid
1,SS,681,2817,HOT,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,5,Bulk Cross,0,1,1.681.2817.5,Switzer6Bulk,Davies6Bulk,Hybrid
1,SS,681,2817,HOT,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,6,Bulk Cross,0,1,1.681.2817.6,Switzer6Bulk,Davies6Bulk,Hybrid
1,SS,681,2817,HOT,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,7,Bulk Cross,0,1,1.681.2817.7,Switzer6Bulk,Davies6Bulk,Hybrid
1,SS,681,2817,HOT,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,8,Bulk Cross,0,1,1.681.2817.8,Switzer6Bulk,Davies6Bulk,Hybrid
1,SS,681,2817,HOT,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,9,Bulk Cross,0,1,1.681.2817.9,Switzer6Bulk,Davies6Bulk,Hybrid
1,SS,681,2916,HOT,A.tenuis,Jewell8xJewell2,JewellxJewell,T.F1,C74,2,Individual Cross,0,1,1.681.2916.2,Jewell8,Jewell2,Northern x Northern
1,SS,681,2916,HOT,A.tenuis,Jewell8xJewell2,JewellxJewell,T.F1,C74,3,Individual Cross,0,1,1.681.2916.3,Jewell8,Jewell2,Northern x Northern
1,SS,681,2916,HOT,A.tenuis,Jewell8xJewell2,JewellxJewell,T.F1,C74,4,Individual Cross,0,1,1.681.2916.4,Jewell8,Jewell2,Northern x Northern
1,SS,681,2916,HOT,A.tenuis,Jewell8xJewell2,JewellxJewell,T.F1,C74,5,Individual Cross,0,1,1.681.2916.5,Jewell8,Jewell2,Northern x Northern
1,SS,681,2916,HOT,A.tenuis,Jewell8xJewell2,JewellxJewell,T.F1,C74,6,Individual Cross,0,1,1.681.2916.6,Jewell8,Jewell2,Northern x Northern
1,SS,689,1910,HOT,A.tenuis,Palms5xPalms4,PalmsxPalms,T.F34,C79,1,Individual Cross,0,1,1.689.1910.1,Palms5,Palms4,Central x Central
1,SS,689,1910,HOT,A.tenuis,Palms5xPalms4,PalmsxPalms,T.F34,C79,2,Individual Cross,0,1,1.689.1910.2,Palms5,Palms4,Central x Central
1,SS,689,1910,HOT,A.tenuis,Palms5xPalms4,PalmsxPalms,T.F34,C79,3,Individual Cross,0,1,1.689.1910.3,Palms5,Palms4,Central x Central
1,SS,689,1910,HOT,A.tenuis,Palms5xPalms4,PalmsxPalms,T.F34,C79,4,Individual Cross,0,1,1.689.1910.4,Palms5,Palms4,Central x Central
1,SS,689,1910,HOT,A.tenuis,Palms5xPalms4,PalmsxPalms,T.F34,C79,5,Individual Cross,0,1,1.689.1910.5,Palms5,Palms4,Central x Central
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,1,Bulk Cross,0,1,1.689.2325.1,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,10,Bulk Cross,0,1,1.689.2325.10,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,11,Bulk Cross,0,1,1.689.2325.11,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,12,Bulk Cross,0,1,1.689.2325.12,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,2,Bulk Cross,0,1,1.689.2325.2,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,3,Bulk Cross,0,1,1.689.2325.3,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,4,Bulk Cross,0,1,1.689.2325.4,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,5,Bulk Cross,0,1,1.689.2325.5,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,6,Bulk Cross,0,1,1.689.2325.6,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,7,Bulk Cross,0,1,1.689.2325.7,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,8,Bulk Cross,0,1,1.689.2325.8,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2325,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,9,Bulk Cross,0,1,1.689.2325.9,Parke6bulk,Parke6bulk,Northern x Northern
1,SS,689,2813,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,1,Individual Cross,0,1,1.689.2813.1,Switzer6,Davies1,Hybrid
1,SS,689,2813,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,2,Individual Cross,0,1,1.689.2813.2,Switzer6,Davies1,Hybrid
1,SS,689,2813,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,3,Individual Cross,0,1,1.689.2813.3,Switzer6,Davies1,Hybrid
1,SS,689,2813,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,4,Individual Cross,0,1,1.689.2813.4,Switzer6,Davies1,Hybrid
1,SS,689,2813,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,5,Individual Cross,0,1,1.689.2813.5,Switzer6,Davies1,Hybrid
