No,Rep,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,popcross,Family,Mom,Dad,Species,BoatID,Wells,No.LarvaeIn,No.LarvaeOut,No.LarvaeDead,CrossType,Percent_Survival_atend,Cumulative.hrs,BroadMom,BroadDad,crosstype,crosstype2,Survival
265,4,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,5,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,6,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,7,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,8,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,9,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,10,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,11,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,12,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,13,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,14,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,15,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,16,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,17,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,18,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,19,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
265,20,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,A,20,20,0,IndivCross,100,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,1,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,2,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,3,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,4,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,5,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,6,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,7,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,8,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,9,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,10,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,11,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,12,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,13,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,14,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,15,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,16,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,17,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,18,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,19,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
266,20,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,B,20,19,1,IndivCross,95,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
267,1,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,2,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,3,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,4,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,5,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,6,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,7,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,8,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,9,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,10,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,11,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,12,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,13,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,14,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,15,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,16,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,17,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
267,18,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
267,19,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
267,20,2,44539,2021,8:00,Hot,35.5C,C55,Davies12 x Davies9,DaviesxDavies,H.F.73,Davies12,Davies9,A. hyacinthus larvae,99,C,20,17,3,IndivCross,85,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
268,1,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,2,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,3,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,4,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,5,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,6,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,7,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,8,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,9,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,10,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,11,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,12,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,13,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
268,14,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
268,15,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
268,16,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
268,17,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
268,18,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
268,19,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
268,20,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,A,20,13,7,IndivCross,65,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
269,1,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,2,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,3,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,4,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,5,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,6,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,7,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,8,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,9,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,10,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,11,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,12,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,13,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,14,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,15,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,16,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
269,17,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
269,18,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
269,19,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
269,20,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,B,20,16,4,IndivCross,80,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
270,1,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,2,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,3,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,4,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,5,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,6,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,7,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,8,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,9,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,10,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,11,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,12,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,13,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,14,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,1
270,15,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,IndivCross,70,40,Davies,Davies,DaviesxDavies,DAVxDAV,0
