Tank,Temperature,Stick,Position,Population,Species,Genotype,Frag.rep,Frag.id,Timepoint,Survival,Bleaching_D,TissueArea_cm2,PAM,Symbionts
4,Ambient,3,4,Switzer,Goniastrea,Gon.Swi.10,5,Gon.Swi.10.5,4,1,6,2.967,NA,No symbiont
4,Ambient,3,5,Switzer,Goniastrea,Gon.Swi.12,6,Gon.Swi.12.6,4,1,6,3.706,NA,No symbiont
4,Ambient,3,6,Parke,Goniastrea,Gon.Par.7,7,Gon.Par.7.7,4,1,5,2.431,NA,No symbiont
4,Ambient,3,7,Jewell,Hyacinthus,Hya.Jew.3,7,Hya.Jew.3.7,4,0,NA,NA,NA,No symbiont
4,Ambient,3,8,Parke,Goniastrea,Gon.Par.2,6,Gon.Par.2.6,4,1,6,4.149,NA,No symbiont
4,Ambient,3,9,Parke,Tenuis,Ten.Par.5,7,Ten.Par.5.7,4,NA,NA,NA,NA,No symbiont
4,Ambient,3,10,Parke,Goniastrea,Gon.Par.3,7,Gon.Par.3.7,4,1,6,3.618,NA,No symbiont
4,Ambient,3,11,Switzer,Hyacinthus,Hya.Swi.2,6,Hya.Swi.2.6,4,NA,NA,NA,NA,No symbiont
4,Ambient,4,1,Palms,Tenuis,Ten.Pal.1,8,Ten.Pal.1.8,4,NA,NA,NA,NA,No symbiont
4,Ambient,4,2,Jewell,Hyacinthus,Hya.Jew.3,20,Hya.Jew.3.20,4,NA,NA,NA,NA,No symbiont
4,Ambient,4,3,Parke,Tenuis,Ten.Par.2,5,Ten.Par.2.5,4,NA,NA,NA,NA,No symbiont
4,Ambient,4,4,Parke,Tenuis,Ten.Par.2,6,Ten.Par.2.6,4,NA,NA,NA,NA,No symbiont
4,Ambient,4,5,Jewell,Goniastrea,Gon.Jew.6,4,Gon.Jew.6.4,4,1,6,3.255,NA,No symbiont
4,Ambient,4,6,Davies,Tenuis,Ten.Dav.D1,5,Ten.Dav.D1.5,4,NA,NA,NA,NA,No symbiont
4,Ambient,4,7,Davies,Tenuis,Ten.Dav.12,17,Ten.Dav.12.17,4,NA,NA,NA,NA,No symbiont
4,Ambient,4,8,Palms,Tenuis,Ten.Pal.3,5,Ten.Pal.3.5,4,NA,NA,NA,NA,No symbiont
4,Ambient,4,9,Jewell,Tenuis,Ten.Jew.7,6,Ten.Jew.7.6,4,NA,NA,NA,NA,No symbiont
4,Ambient,4,10,Jewell,Tenuis,Ten.Jew.5,7,Ten.Jew.5.7,4,NA,NA,NA,NA,No symbiont
4,Ambient,5,1,Davies,Tenuis,Ten.Dav.6,7,Ten.Dav.6.7,4,NA,NA,NA,NA,No symbiont
4,Ambient,5,2,Davies,Hyacinthus,Hya.Dav.3,4,Hya.Dav.3.4,4,NA,NA,NA,NA,No symbiont
4,Ambient,5,3,Switzer,Goniastrea,Gon.Swi.6,7,Gon.Swi.6.7,4,1,6,2.925,NA,No symbiont
4,Ambient,5,4,Davies,Tenuis,Ten.Dav.9,6,Ten.Dav.9.6,4,NA,NA,NA,NA,No symbiont
4,Ambient,5,5,Jewell,Tenuis,Ten.Jew.6,8,Ten.Jew.6.8,4,NA,NA,NA,NA,No symbiont
4,Ambient,5,6,Jewell,Goniastrea,Gon.Jew.11,7,Gon.Jew.11.7,4,1,6,2.688,NA,No symbiont
4,Ambient,5,7,Switzer,Goniastrea,Gon.Swi.6,8,Gon.Swi.6.8,4,1,6,3.062,NA,No symbiont
4,Ambient,5,8,Switzer,Goniastrea,Gon.Swi.11,7,Gon.Swi.11.7,4,1,6,2.155,NA,No symbiont
4,Ambient,5,9,Davies,Tenuis,Ten.Dav.10,7,Ten.Dav.10.7,4,NA,NA,NA,NA,No symbiont
4,Ambient,5,10,Jewell,Tenuis,Ten.Jew.7,7,Ten.Jew.7.7,4,NA,NA,NA,NA,No symbiont
4,Ambient,5,11,Davies,Hyacinthus,Hya.Dav.4,5,Hya.Dav.4.5,4,NA,NA,NA,NA,No symbiont
4,Ambient,6,1,Davies,Hyacinthus,Hya.Dav.3,5,Hya.Dav.3.5,4,NA,NA,NA,NA,No symbiont
4,Ambient,6,2,Davies,Tenuis,Ten.Dav.13,6,Ten.Dav.13.6,4,NA,NA,NA,NA,No symbiont
4,Ambient,6,3,Parke,Tenuis,Ten.Par.5,8,Ten.Par.5.8,4,NA,NA,NA,NA,No symbiont
4,Ambient,6,5,Jewell,Goniastrea,Gon.Jew.8,6,Gon.Jew.8.6,4,1,6,3.205,NA,No symbiont
4,Ambient,6,6,Davies,Hyacinthus,Hya.Dav.11,7,Hya.Dav.11.7,4,NA,NA,NA,NA,No symbiont
4,Ambient,6,7,Davies,Tenuis,Ten.Dav.9,7,Ten.Dav.9.7,4,NA,NA,NA,NA,No symbiont
4,Ambient,6,8,Parke,Goniastrea,Gon.Par.7,8,Gon.Par.7.8,4,1,6,2.844,NA,No symbiont
4,Ambient,6,9,Jewell,Goniastrea,Gon.Jew.7,4,Gon.Jew.7.4,4,1,6,1.936,NA,No symbiont
4,Ambient,6,10,Parke,Goniastrea,Gon.Par.3,8,Gon.Par.3.8,4,1,6,2.592,NA,No symbiont
4,Ambient,6,11,Davies,Hyacinthus,Hya.Dav.12,4,Hya.Dav.12.4,4,NA,NA,NA,NA,No symbiont
5,Ambient,1,1,Davies,Hyacinthus,Hya.Dav.3,6,Hya.Dav.3.6,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,1,2,Parke,Tenuis,Ten.Par.5,9,Ten.Par.5.9,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,1,3,Jewell,Goniastrea,Gon.Jew.6,5,Gon.Jew.6.5,4,1,6,4.351,NA,C1 symbiont
5,Ambient,1,4,Davies,Tenuis,Ten.Dav.13,7,Ten.Dav.13.7,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,1,5,Switzer,Goniastrea,Gon.Swi.12,7,Gon.Swi.12.7,4,1,6,3.282,NA,C1 symbiont
5,Ambient,1,8,Davies,Tenuis,Ten.Dav.9,8,Ten.Dav.9.8,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,1,9,Davies,Tenuis,Ten.Dav.D1,6,Ten.Dav.D1.6,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,1,11,Parke,Tenuis,Ten.Par.2,7,Ten.Par.2.7,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,2,2,Parke,Goniastrea,Gon.Par.8,8,Gon.Par.8.8,4,1,6,2.588,NA,C1 symbiont
5,Ambient,2,3,Palms,Tenuis,Ten.Pal.6,9,Ten.Pal.6.9,4,0,NA,NA,NA,C1 symbiont
5,Ambient,2,4,Jewell,Hyacinthus,Hya.Jew.7,5,Hya.Jew.7.5,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,2,5,Switzer,Goniastrea,Gon.Swi.11,8,Gon.Swi.11.8,4,1,6,2.514,NA,C1 symbiont
5,Ambient,2,6,Parke,Goniastrea,Gon.Par.2,7,Gon.Par.2.7,4,1,6,2.35,NA,C1 symbiont
5,Ambient,2,7,Switzer,Hyacinthus,Hya.Swi.2,7,Hya.Swi.2.7,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,2,8,Switzer,Goniastrea,Gon.Swi.6,9,Gon.Swi.6.9,4,1,5,3.137,NA,C1 symbiont
5,Ambient,2,9,Jewell,Goniastrea,Gon.Jew.7,5,Gon.Jew.7.5,4,1,6,3.288,NA,C1 symbiont
5,Ambient,2,10,Parke,Goniastrea,Gon.Par.8,9,Gon.Par.8.9,4,1,5,2.891,NA,C1 symbiont
5,Ambient,2,11,Palms,Tenuis,Ten.Pal.1,9,Ten.Pal.1.9,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,3,1,Jewell,Goniastrea,Gon.Jew.11,8,Gon.Jew.11.8,4,1,6,4.058,NA,C1 symbiont
5,Ambient,3,2,Jewell,Tenuis,Ten.Jew.5,8,Ten.Jew.5.8,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,3,3,Parke,Tenuis,Ten.Par.2,8,Ten.Par.2.8,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,3,4,Davies,Hyacinthus,Hya.Dav.3,7,Hya.Dav.3.7,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,3,5,Davies,Tenuis,Ten.Dav.13,8,Ten.Dav.13.8,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,3,6,Jewell,Tenuis,Ten.Jew.7,8,Ten.Jew.7.8,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,3,7,Parke,Goniastrea,Gon.Par.7,9,Gon.Par.7.9,4,1,6,2.717,NA,C1 symbiont
5,Ambient,3,9,Parke,Tenuis,Ten.Par.5,21,Ten.Par.5.21,4,NA,NA,NA,NA,C1 symbiont
5,Ambient,3,10,Davies,Hyacinthus,Hya.Dav.4,6,Hya.Dav.4.6,4,NA,NA,NA,NA,C1 symbiont
6,Ambient,1,2,Palms,Tenuis,Ten.Pal.3,7,Ten.Pal.3.7,4,NA,NA,NA,NA,No symbiont
6,Ambient,1,3,Switzer,Hyacinthus,Hya.Swi.2,9,Hya.Swi.2.9,4,NA,NA,NA,NA,No symbiont
6,Ambient,1,4,Davies,Tenuis,Ten.Dav.9,9,Ten.Dav.9.9,4,NA,NA,NA,NA,No symbiont
6,Ambient,1,5,Parke,Goniastrea,Gon.Par.2,9,Gon.Par.2.9,4,1,6,3.675,NA,No symbiont
6,Ambient,1,6,Parke,Goniastrea,Gon.Par.6,8,Gon.Par.6.8,4,1,6,3.828,NA,No symbiont
6,Ambient,1,7,Davies,Tenuis,Ten.Dav.8,9,Ten.Dav.8.9,4,NA,NA,NA,NA,No symbiont
6,Ambient,1,8,Davies,Tenuis,Ten.Dav.1,10,Ten.Dav.1.10,4,NA,NA,NA,NA,No symbiont
6,Ambient,1,9,Jewell,Hyacinthus,Hya.Jew.3,21,Hya.Jew.3.21,4,NA,NA,NA,NA,No symbiont
6,Ambient,1,10,Jewell,Goniastrea,Gon.Jew.10,9,Gon.Jew.10.9,4,1,4,2.06,NA,No symbiont
6,Ambient,1,11,Switzer,Goniastrea,Gon.Swi.6,10,Gon.Swi.6.10,4,1,5,2.657,NA,No symbiont
6,Ambient,2,1,Switzer,Goniastrea,Gon.Swi.11,10,Gon.Swi.11.10,4,1,6,2.632,NA,No symbiont
6,Ambient,2,2,Switzer,Goniastrea,Gon.Swi.7,10,Gon.Swi.7.10,4,1,6,2.723,NA,No symbiont
6,Ambient,2,3,Jewell,Goniastrea,Gon.Jew.11,10,Gon.Jew.11.10,4,1,6,2.801,NA,No symbiont
6,Ambient,2,4,Parke,Goniastrea,Gon.Par.8,10,Gon.Par.8.10,4,1,6,2.145,NA,No symbiont
6,Ambient,2,5,Switzer,Goniastrea,Gon.Swi.12,9,Gon.Swi.12.9,4,1,6,2.646,NA,No symbiont
6,Ambient,2,6,Davies,Hyacinthus,Hya.Dav.4,8,Hya.Dav.4.8,4,NA,NA,NA,NA,No symbiont
6,Ambient,2,7,Jewell,Goniastrea,Gon.Jew.7,6,Gon.Jew.7.6,4,1,6,3.665,NA,No symbiont
6,Ambient,2,8,Jewell,Goniastrea,Gon.Jew.8,9,Gon.Jew.8.9,4,1,6,3.482,NA,No symbiont
6,Ambient,2,9,Parke,Goniastrea,Gon.Par.8,11,Gon.Par.8.11,4,1,6,2.772,NA,No symbiont
6,Ambient,2,11,Parke,Tenuis,Ten.Par.2,9,Ten.Par.2.9,4,NA,NA,NA,NA,No symbiont
6,Ambient,3,1,Switzer,Goniastrea,Gon.Swi.7,11,Gon.Swi.7.11,4,1,6,2.707,NA,No symbiont
6,Ambient,3,2,Davies,Tenuis,Ten.Dav.10,9,Ten.Dav.10.9,4,NA,NA,NA,NA,No symbiont
6,Ambient,3,3,Davies,Hyacinthus,Hya.Dav.12,6,Hya.Dav.12.6,4,0,NA,NA,NA,No symbiont
6,Ambient,3,4,Switzer,Goniastrea,Gon.Swi.12,10,Gon.Swi.12.10,4,1,6,2.85,NA,No symbiont
6,Ambient,3,6,Davies,Tenuis,Ten.Dav.6,10,Ten.Dav.6.10,4,NA,NA,NA,NA,No symbiont
6,Ambient,3,7,Jewell,Hyacinthus,Hya.Jew.7,15,Hya.Jew.7.15,4,NA,NA,NA,NA,No symbiont
6,Ambient,3,8,Parke,Tenuis,Ten.Par.2,10,Ten.Par.2.10,4,NA,NA,NA,NA,No symbiont
6,Ambient,3,9,Jewell,Goniastrea,Gon.Jew.8,10,Gon.Jew.8.10,4,1,6,3.38,NA,No symbiont
6,Ambient,3,10,Jewell,Tenuis,Ten.Jew.6,10,Ten.Jew.6.10,4,NA,NA,NA,NA,No symbiont
6,Ambient,3,11,Parke,Goniastrea,Gon.Par.8,12,Gon.Par.8.12,4,1,5,3.852,NA,No symbiont
6,Ambient,4,1,Davies,Tenuis,Ten.Dav.D1,8,Ten.Dav.D1.8,4,NA,NA,NA,NA,No symbiont
6,Ambient,4,2,Davies,Hyacinthus,Hya.Dav.11,9,Hya.Dav.11.9,4,NA,NA,NA,NA,No symbiont
6,Ambient,4,3,Switzer,Goniastrea,Gon.Swi.5,6,Gon.Swi.5.6,4,1,6,2.579,NA,No symbiont
6,Ambient,4,4,Davies,Tenuis,Ten.Dav.13,9,Ten.Dav.13.9,4,NA,NA,NA,NA,No symbiont
6,Ambient,4,5,Switzer,Goniastrea,Gon.Swi.5,7,Gon.Swi.5.7,4,1,6,2.493,NA,No symbiont
6,Ambient,4,6,Switzer,Goniastrea,Gon.Swi.10,8,Gon.Swi.10.8,4,1,6,2.609,NA,No symbiont
6,Ambient,4,7,Davies,Hyacinthus,Hya.Dav.3,8,Hya.Dav.3.8,4,NA,NA,NA,NA,No symbiont
6,Ambient,4,8,Switzer,Hyacinthus,Hya.Swi.2,10,Hya.Swi.2.10,4,NA,NA,NA,NA,No symbiont
6,Ambient,4,9,Palms,Tenuis,Ten.Pal.3,8,Ten.Pal.3.8,4,NA,NA,NA,NA,No symbiont
6,Ambient,4,10,Davies,Tenuis,Ten.Dav.D1,9,Ten.Dav.D1.9,4,NA,NA,NA,NA,No symbiont
6,Ambient,4,11,Davies,Tenuis,Ten.Dav.12,6,Ten.Dav.12.6,4,NA,NA,NA,NA,No symbiont
6,Ambient,5,1,Davies,Hyacinthus,Hya.Dav.3,9,Hya.Dav.3.9,4,NA,NA,NA,NA,No symbiont
6,Ambient,5,2,Parke,Goniastrea,Gon.Par.2,10,Gon.Par.2.10,4,1,6,3.047,NA,No symbiont
6,Ambient,5,3,Switzer,Goniastrea,Gon.Swi.10,9,Gon.Swi.10.9,4,1,6,3.077,NA,No symbiont
