No,Timepoint,Tank,Temp,Treatment,Cassette,Plate.Slide,Area,Red,Green,Blue,Hue,Saturation,Brightness,SINGLE.CLUMP,Clump.IndNo,Live.Coral.ID.Number,MatchID,SamplesID,Species,Crosstype,Mom,Dad,Family,Genetic,Cone,popcross,Grey_av,Grey_light,Grey_lum,IndID
6613,T0,5,HOT,SS,404,2866,0.7403,176.608,146.5034,110.4295,22.9446,96.0233,176.608,S,NA,4,4,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,144.5136333,143.51875,151.566651,5.404.2866.4
6622,T6,5,HOT,SS,404,2866,0.4263,161.1385,136.6014,86.9637,28.0008,117.3826,161.1385,S,NA,4,4,5,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,128.2345333,124.0511,138.502383,5.404.2866.4
6617,T0,5,HOT,SS,404,2866,0.9887,170.9767,141.268,105.2039,22.9716,98.1985,170.9767,S,NA,5,5,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,139.1495333,138.0903,146.213559,5.404.2866.5
6626,T6,5,HOT,SS,404,2866,0.7875,167.5757,143.5684,98.9817,27.5976,104.7883,167.5757,S,NA,5,5,3,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,136.7086,133.2787,145.866053,5.404.2866.5
6614,T0,5,HOT,SS,404,2866,1.9735,183.0859,154.1803,118.7838,22.9774,89.2469,183.0859,C,2,6,6,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,152.0166667,150.93485,158.958365,5.404.2866.6
6620,T6,5,HOT,SS,404,2866,1.293,186.3255,165.7911,120.7335,28.7104,89.3431,186.3255,C,2,6,6,1,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,157.6167,153.5295,166.995084,5.404.2866.6
6612,T0,5,HOT,SS,404,2866,1.0661,174.5684,141.7011,103.9223,22.4607,103.7376,174.5684,S,NA,7,7,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,140.0639333,139.24535,147.405622,5.404.2866.7
6627,T6,5,HOT,SS,404,2866,1.1828,170.9525,146.9443,102.3361,27.3629,102.2892,170.9525,S,NA,7,7,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,140.0776333,136.6443,149.239858,5.404.2866.7
6616,T0,5,HOT,SS,404,2866,2.0711,174.3863,140.3058,103.4226,21.8227,103.9449,174.3863,C,2,8,8,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,139.3715667,138.90445,146.472798,5.404.2866.8
6623,T6,5,HOT,SS,404,2866,1.5609,180.301,153.761,109.9276,26.2595,99.4653,180.301,C,2,9,8,2,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,147.9965333,145.1143,156.901326,5.404.2866.8
6618,T0,5,HOT,SS,404,2866,1.0129,175.0981,142.8233,104.545,22.754,103.0203,175.0981,S,NA,9,9,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,140.8221333,139.82155,148.295127,5.404.2866.9
6625,T6,5,HOT,SS,404,2866,1.3175,172.0814,150.9139,103.9166,28.9407,101.0574,172.0814,S,NA,8,9,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,142.3039667,137.999,152.094447,5.404.2866.9
6630,T0,5,HOT,SS,420,2373,0.4544,172.3566,145.1537,109.0317,23.7876,93.5998,172.3566,S,NA,10,10,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,142.1806667,140.69415,149.34115,5.420.2373.10
6640,T6,5,HOT,SS,420,2373,0.692,172.6061,148.9625,99.6238,28.3751,107.4303,172.6061,S,NA,9,10,2,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,140.3974667,136.11495,150.628323,5.420.2373.10
6628,T0,5,HOT,SS,420,2373,1.549,185.252,146.7931,110.1729,20.5216,103.702,185.2545,C,2,2,2,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,147.406,147.71245,154.302548,5.420.2373.2
6637,T6,5,HOT,SS,420,2373,1.217,192.7607,166.2669,119.997,26.6651,97.0379,192.7607,C,2,1,2,6,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,159.6748667,156.37885,169.125351,5.420.2373.2
6636,T0,5,HOT,SS,420,2373,0.6539,167.3309,129.777,90.674,21.4895,117.478,167.3309,S,NA,3,3,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,129.2606333,129.00245,136.74184,5.420.2373.3
6638,T6,5,HOT,SS,420,2373,0.4828,166.5824,141.8553,94.557,27.5056,110.302,166.5824,S,NA,2,3,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,134.3315667,130.5697,144.070617,5.420.2373.3
6632,T0,5,HOT,SS,420,2373,0.9272,171.7891,141.4633,104.621,22.8287,99.6291,171.7891,S,NA,4,4,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,139.2911333,138.20505,146.508387,5.420.2373.4
6639,T6,5,HOT,SS,420,2373,0.8699,169.2202,142.6858,92.1436,27.5137,115.9234,169.2202,S,NA,4,4,1,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,134.6832,130.6819,145.086478,5.420.2373.4
6629,T0,5,HOT,SS,420,2373,2.0149,179.7009,142.9602,105.5611,21.1699,105.5004,179.7026,C,2,5,5,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,142.7407333,142.631,149.868509,5.420.2373.5
6642,T6,5,HOT,SS,420,2373,0.7749,172.9782,145.3699,98.6241,26.3894,109.7235,172.9782,C,2,3,5,5,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,138.9907333,135.80115,148.510352,5.420.2373.5
6634,T0,5,HOT,SS,420,2373,2.1064,170.8544,137.401,98.8156,22.3561,108.1256,170.8544,C,2,6,6,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,135.6903333,134.835,143.192626,5.420.2373.6
6645,T6,5,HOT,SS,420,2373,1.491,175.5682,145.7551,96.7056,26.2253,114.9372,175.5682,C,2,5,6,3,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,139.3429667,136.1369,149.303585,5.420.2373.6
6631,T0,5,HOT,SS,420,2373,1.459,197.8085,157.6636,120.3581,20.35,100.0501,197.81,S,NA,7,7,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,158.6100667,159.0833,165.603465,5.420.2373.7
6644,T6,5,HOT,SS,420,2373,1.3481,214.0681,192.4829,151.0954,27.8323,75.1442,214.0753,S,NA,6,7,7,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,185.8821333,182.58175,194.405835,5.420.2373.7
6635,T0,5,HOT,SS,420,2373,1.2343,175.8501,141.6917,104.4475,21.7996,103.8498,175.8501,S,NA,8,8,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,140.6631,140.1488,147.842358,5.420.2373.8
6643,T6,5,HOT,SS,420,2373,1.0431,184.4498,156.8036,111.4439,26.1011,100.9185,184.4498,S,NA,7,8,4,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,150.8991,147.94685,160.107893,5.420.2373.8
6633,T0,5,HOT,SS,420,2373,0.8771,179.3982,144.2229,106.0135,21.7553,104.4158,179.3982,S,NA,9,9,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,143.2115333,142.70585,150.572456,5.420.2373.9
6641,T6,5,HOT,SS,420,2373,0.7385,185.529,156.1775,109.0117,25.9259,105.1667,185.529,S,NA,8,9,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,150.2394,147.27035,159.794712,5.420.2373.9
6647,T0,5,HOT,SS,420,2830,0.7198,105.978,80.3567,50.1811,22.7329,134.6528,105.978,S,NA,1,1,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,78.8386,78.07955,84.723774,5.420.2830.1
6659,T6,5,HOT,SS,420,2830,0.49,95.3049,73.3608,38.2785,25.6752,154.3755,95.3049,S,NA,1,1,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,68.9814,66.7917,76.084977,5.420.2830.1
6651,T0,5,HOT,SS,420,2830,0.9736,138.4859,110.8299,80.818,21.7711,107.0414,138.4859,S,NA,10,10,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,110.0446,109.65195,115.825391,5.420.2830.10
6667,T6,5,HOT,SS,420,2830,0.4584,136.1304,116.1312,78.8091,27.1634,107.0888,136.1304,S,NA,10,10,7,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,110.3569,107.46975,118.025529,5.420.2830.10
6649,T0,5,HOT,SS,420,2830,0.9149,158.3176,127.6671,96.1795,21.2401,100.4774,158.3176,S,NA,11,11,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,127.3880667,127.24855,133.398614,5.420.2830.11
6665,T6,5,HOT,SS,420,2830,0.5469,156.3193,130.0007,89.9111,25.3364,108.422,156.3193,S,NA,11,11,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,125.4103667,123.1152,133.486424,5.420.2830.11
6646,T0,5,HOT,SS,420,2830,2.0358,112.7069,84.1875,53.8891,21.5044,133.6247,112.7069,C,2,2,2,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,83.5945,83.298,89.410496,5.420.2830.2
6662,T6,5,HOT,SS,420,2830,1.598,109.5119,85.0971,46.3939,25.61,147.6532,109.5119,C,2,2,2,3,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,80.3343,77.9529,88.164188,5.420.2830.2
6655,T0,5,HOT,SS,420,2830,0.8793,120.2916,93.9668,61.9795,22.8104,123.8301,120.2916,S,NA,3,3,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,92.0793,91.13555,98.345637,5.420.2830.3
6658,T6,5,HOT,SS,420,2830,0.7479,108.7732,86.1425,48.91,25.9129,140.4381,108.7732,S,NA,4,3,1,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,81.27523333,78.8416,88.836135,5.420.2830.3
6653,T0,5,HOT,SS,420,2830,1.3938,106.0204,79.6265,51.8132,21.6613,131.2139,106.0204,S,NA,4,4,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,79.15336667,78.9168,84.485207,5.420.2830.4
6657,T6,5,HOT,SS,420,2830,1.019,107.4806,82.2696,45.4071,24.7375,148.1148,107.4806,S,NA,3,4,5,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,78.38576667,76.44385,85.778025,5.420.2830.4
6652,T0,5,HOT,SS,420,2830,1.6538,127.9719,99.0255,69.4716,21.1174,116.8826,127.9719,C,2,5,5,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,98.823,98.72175,104.458491,5.420.2830.5
6660,T6,5,HOT,SS,420,2830,1.6131,124.1944,98.8498,59.9873,25.3261,132.2596,124.1944,C,2,8,5,2,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,94.34383333,92.09085,102.178305,5.420.2830.5
6648,T0,5,HOT,SS,420,2830,0.8458,126.4006,96.2742,63.6083,21.6352,126.8442,126.4006,S,NA,6,6,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,95.4277,95.00445,101.718871,5.420.2830.6
6664,T6,5,HOT,SS,420,2830,0.7115,114.8193,88.5248,47.29,25.539,150.247,114.8193,S,NA,6,6,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,83.5447,81.05465,91.877322,5.420.2830.6
6656,T0,5,HOT,SS,420,2830,1.6909,119.0892,91.3135,61.8184,21.4685,122.7006,119.0892,C,2,7,7,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,90.74036667,90.4538,96.401749,5.420.2830.7
6663,T6,5,HOT,SS,420,2830,1.6577,111.3586,85.9401,47.9038,25.0087,146.5417,111.3586,C,2,5,7,8,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,81.73416667,79.6312,89.381657,5.420.2830.7
6650,T0,5,HOT,SS,420,2830,1.7391,119.1561,89.4745,57.5826,21.635,132.3155,119.1561,C,2,8,8,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,88.73773333,88.36935,94.870871,5.420.2830.8
6666,T6,5,HOT,SS,420,2830,1.3535,117.9808,90.9524,47.9181,25.735,152.452,117.9808,C,2,7,8,6,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,85.6171,82.94945,94.327147,5.420.2830.8
6654,T0,5,HOT,SS,420,2830,0.7381,148.7678,118.6922,85.0229,22.0434,109.4824,148.7678,S,NA,9,9,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,117.4943,116.89535,124.011257,5.420.2830.9
6661,T6,5,HOT,SS,420,2830,0.3745,140.6904,117.4375,75.9212,26.7779,117.3365,140.6904,S,NA,9,9,4,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,111.3497,108.3058,119.846577,5.420.2830.9
6673,T0,5,HOT,SS,420,2860,1.0388,160.6239,133.4253,97.5955,23.8087,100.2939,160.6239,S,NA,1,1,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,130.5482333,129.1097,137.643602,5.420.2860.1
6679,T6,5,HOT,SS,420,2860,0.5008,150.8231,122.2545,74.1086,26.3336,129.5866,150.8231,S,NA,1,1,1,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,115.7287333,112.46585,125.529031,5.420.2860.1
6672,T0,5,HOT,SS,420,2860,0.6701,162.957,139.0564,105.4272,24.5277,89.9909,162.957,S,NA,10,10,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,135.8135333,134.1921,142.527368,5.420.2860.10
6684,T6,5,HOT,SS,420,2860,0.5268,164.1251,148.745,111.3165,29.5509,81.6213,164.1251,S,NA,9,10,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,141.3955333,137.7208,149.241895,5.420.2860.10
6669,T0,5,HOT,SS,420,2860,1.1857,159.549,130.7464,94.7006,23.2305,103.7185,159.549,S,NA,2,2,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,128.332,127.1248,135.422142,5.420.2860.2
6681,T6,5,HOT,SS,420,2860,0.7759,154.1749,127.9429,80.5142,27.0413,121.9026,154.1749,S,NA,4,2,3,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,120.8773333,117.34455,130.595343,5.420.2860.2
6670,T0,5,HOT,SS,420,2860,1.1425,152.0356,118.6086,84.1447,21.1781,115.1031,152.0356,S,NA,3,3,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,118.2629667,118.09015,124.845671,5.420.2860.3
6686,T6,5,HOT,SS,420,2860,0.7839,149.6063,108.3032,62.9375,21.7487,148.0753,149.6063,S,NA,3,3,4,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,106.949,106.2719,115.703903,5.420.2860.3
6676,T0,5,HOT,SS,420,2860,2.0048,159.8942,126.0733,91.315,21.3084,110.2123,159.8942,C,2,4,4,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,125.7608333,125.6046,132.396157,5.420.2860.4
6687,T6,5,HOT,SS,420,2860,1.5378,161.2177,131.6369,89.3613,24.7535,114.1398,161.2177,C,2,2,4,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,127.4053,125.2895,135.860824,5.420.2860.4
6668,T0,5,HOT,SS,420,2860,0.5901,162.5705,136.8164,102.1147,24.0628,94.9414,162.5705,S,NA,5,5,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,133.8338667,132.3426,140.725443,5.420.2860.5
6680,T6,5,HOT,SS,420,2860,0.5149,155.0119,132.3084,83.3741,28.6399,117.5762,155.0119,S,NA,6,5,2,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,123.5648,119.193,133.736677,5.420.2860.5
6677,T0,5,HOT,SS,420,2860,0.6528,156.6111,126.3723,90.3387,22.7739,108.0585,156.6111,S,NA,6,6,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,124.4407,123.4749,131.480244,5.420.2860.6
6682,T6,5,HOT,SS,420,2860,0.4587,163.1978,134.9498,90.8854,25.5047,112.8053,163.1978,S,NA,5,6,6,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,129.6776667,127.0416,138.577116,5.420.2860.6
6675,T0,5,HOT,SS,420,2860,1.4727,161.266,134.278,100.3086,23.3667,96.4927,161.266,S,NA,7,7,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,131.9508667,130.7873,138.637766,5.420.2860.7
6678,T6,5,HOT,SS,420,2860,1.3023,165.4476,142.057,97.7586,27.6002,104.2613,165.4476,S,NA,7,7,5,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,135.0877333,131.6031,144.201356,5.420.2860.7
6674,T0,5,HOT,SS,420,2860,0.8213,159.4621,134.7335,100.8856,24.2893,93.9049,159.4621,S,NA,8,8,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,131.6937333,130.17385,138.428811,5.420.2860.8
6683,T6,5,HOT,SS,420,2860,0.7461,160.8948,141.0719,96.7225,28.9749,101.417,160.8948,S,NA,8,8,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,132.8964,128.80865,142.140336,5.420.2860.8
6671,T0,5,HOT,SS,420,2860,0.9938,158.2543,135.2283,102.8978,24.4551,89.4659,158.2543,C,2,9,9,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,132.1268,130.57605,138.579745,5.420.2860.9
6685,T6,5,HOT,SS,420,2860,0.773,NA,NA,NA,NA,NA,NA,C,2,0,9,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,#VALUE!,0,#VALUE!,5.420.2860.9
6690,T0,5,HOT,SS,428,1443,1.5904,191.7102,155.0992,122.0251,19.8977,92.5664,191.7102,S,NA,1,1,,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,156.2781667,156.86765,162.444349,5.428.1443.1
6700,T6,5,HOT,SS,428,1443,0.4267,193.3738,174.2135,137.5696,27.3924,73.4574,193.3738,S,NA,1,1,3,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,168.3856333,165.4717,175.930761,5.428.1443.1
6688,T0,5,HOT,SS,428,1443,0.4886,178.056,150.2756,117.9624,22.5166,86.2122,178.056,S,NA,2,2,,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,148.7646667,148.0092,155.055268,5.428.1443.2
6696,T6,5,HOT,SS,428,1443,0.591,170.296,148.468,110.923,26.722,88.873,170.296,S,NA,0.2,2,,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,143.229,140.6095,150.88645,5.428.1443.2
6691,T0,5,HOT,SS,428,1443,0.8166,177.4444,150.8329,117.6627,23.2919,86.3122,177.4444,S,NA,3,3,,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,148.6466667,147.55355,155.167628,5.428.1443.3
6692,T0,5,HOT,SS,428,1443,1.7992,176.7505,151.1185,118.0322,23.637,84.9544,176.7505,C,4,4,4,,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,148.6337333,147.39135,155.168607,5.428.1443.4
6698,T6,5,HOT,SS,428,1443,0.49,168.712,146.2843,108.0242,26.3806,91.4776,168.712,C,2,2,4,1,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,141.0068333,138.3681,148.803999,5.428.1443.4
6693,T0,5,HOT,SS,428,1443,0.6031,170.0728,145.3021,112.9833,23.6663,85.6549,170.0728,S,NA,5,5,,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,142.7860667,141.52805,149.178242,5.428.1443.5
6699,T6,5,HOT,SS,428,1443,0.642,162.487,145.033,108.294,28.323,84.644,162.487,S,NA,0,5,4,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,138.6046667,135.3905,146.22791,5.428.1443.5
6689,T0,5,HOT,SS,428,1443,0.6971,174.0083,148.2557,114.0325,23.9385,88.2361,174.0083,S,NA,6,6,,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,145.4321667,144.0204,152.216928,5.428.1443.6
6695,T0,5,HOT,SS,428,1443,0.6499,177.3374,152.5679,120.9778,23.6199,81.2803,177.3374,S,NA,7,7,,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,150.2943667,149.1576,156.523839,5.428.1443.7
6694,T0,5,HOT,SS,428,1443,0.5732,173.451,148.375,112.8794,24.5917,88.9931,173.451,S,NA,8,8,,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,144.9018,143.1652,151.993284,5.428.1443.8
6697,T6,5,HOT,SS,428,1443,0.681,163.915,147.625,112.084,28.672,80.358,163.915,S,NA,0.1,8,5,A.ten,IndivCross,Davies8,Davies6,Davies8xDavies6,T.F14,C70,DAVxDAV,141.208,137.9995,148.60249,5.428.1443.8
6705,T0,5,HOT,SS,428,1514,2.5763,109.8572,81.0811,55.1775,19.7539,127.9072,109.8572,C,4,1,1,,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,82.0386,82.51735,86.864534,5.428.1514.1
6706,T6,5,HOT,SS,428,1514,2.0426,109.795,89.9452,57.1417,25.9914,123.5981,109.795,C,4,1,1,1,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,85.6273,83.46835,92.291755,5.428.1514.1
6703,T0,5,HOT,SS,428,1514,0.9358,110.297,90.1524,61.3101,25.0319,115.4117,110.297,S,NA,2,2,,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,87.25316667,85.80355,93.023127,5.428.1514.2
6707,T6,5,HOT,SS,428,1514,0.4353,83.689,58.0364,22.4888,24.2415,187.0199,83.689,S,NA,2,2,3,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,54.73806667,53.0889,61.821944,5.428.1514.2
6701,T0,5,HOT,SS,428,1514,1.1238,110.786,82.7639,56.1096,20.3387,126.4672,110.786,S,NA,3,3,,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,83.21983333,83.4478,88.238557,5.428.1514.3
6708,T6,5,HOT,SS,428,1514,0.9254,111.6008,85.1304,50.9214,23.5424,138.9809,111.6008,S,NA,3,3,2,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,82.55086667,81.2611,89.30853,5.428.1514.3
6704,T0,5,HOT,SS,428,1514,0.9293,122.9198,93.2313,64.9903,20.3456,120.9585,122.9198,S,NA,4,4,,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,93.7138,93.95505,99.03134,5.428.1514.4
6702,T0,5,HOT,SS,428,1514,1.0611,122.754,90.5955,60.9158,20.0285,129.2976,122.754,S,NA,5,5,,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,91.42176667,91.8349,96.978283,5.428.1514.5
6709,T6,5,HOT,SS,428,1514,0.885,127.0142,100.8226,62.64,24.8324,129.6928,127.0142,S,NA,4,5,4,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,96.8256,94.8271,104.479994,5.428.1514.5
6715,T0,5,HOT,SS,428,1547,2.4419,141.0369,107.0725,71.7921,21.2532,125.5964,141.0369,C,3,1,1,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,106.6338333,106.4145,113.380976,5.428.1547.1
6727,T6,5,HOT,SS,428,1547,1.7089,151.4547,121.784,73.9522,25.8995,130.6271,151.4547,C,3,1,1,2,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,115.7303,112.70345,125.423712,5.428.1547.1
6720,T0,5,HOT,SS,428,1547,0.8519,158.7633,126.8652,91.0152,22.2447,109.9121,158.7633,S,NA,10,10,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,125.5479,124.88925,132.49113,5.428.1547.10
6730,T6,5,HOT,SS,428,1547,0.674,170.9829,148.7334,107.2847,27.406,94.9829,170.9829,S,NA,10,10,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,142.3336667,139.1338,150.848893,5.428.1547.10
6716,T0,5,HOT,SS,428,1547,0.6992,161.8831,129.5196,92.7858,22.3744,110.0396,161.8831,S,NA,11,11,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,128.0628333,127.33445,135.187932,5.428.1547.11
6724,T6,5,HOT,SS,428,1547,0.5279,168.5866,139.4577,94.8322,25.6282,112.3117,168.5866,S,NA,11,11,8,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,134.2921667,131.7094,143.287565,5.428.1547.11
6718,T0,5,HOT,SS,428,1547,0.743,146.935,109.433,74.852,20.294,125.764,146.935,S,NA,3,12,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,110.4066667,110.8935,116.87969,5.428.1547.12
